filename,collimation,good_contrast,medical_device,truncated,underexposed_noisy,rotated,lateral,niqe,brisque,contrast_ratio,entropy,sharpness,skewness
00007322_020.png,False,False,True,False,True,False,False,20.2352352142334,41.317868086877496,0.14203507264149745,6.873422418270813,0.0018839134481403374,-0.6674653619003557
00007348_000.png,False,False,True,False,True,False,False,20.49624252319336,39.81156077633224,0.17124161398597593,7.2306460152869825,0.0019121521858387611,-1.107791072237251
00007618_006.png,True,False,True,False,True,False,False,20.202322006225586,32.15232129879834,0.19373995099958144,7.200672315166546,0.0035245159673124985,-1.38074890325497
00007908_000.png,True,False,True,False,True,False,False,20.11758041381836,27.47662436352968,0.21998363546712676,7.32848005546592,0.0025904174689756155,-0.8780580661275186
00014796_001.png,True,True,False,False,False,False,True,20.203327178955078,49.257526898153515,0.3220948175634833,6.945894525489329,0.0013525436730263249,-0.5937890880688375
00009368_011.png,False,False,True,False,True,False,True,20.295719146728516,43.27271038455146,0.2924145678088323,7.25418666784434,0.0010184942964853094,-0.6922800829868965
00009998_001.png,True,False,True,False,True,False,True,20.330799102783203,55.506238350834536,0.33091707523933617,6.873181619834307,0.0009690577733127314,-0.46560566873052656
00019144_002.png,True,True,False,False,False,True,False,20.22427749633789,30.582736506400778,0.2654452720740949,7.498258411660115,0.0024640320768649633,-0.7857935861151615
00018739_023.png,False,False,False,True,True,False,False,20.264204025268555,34.70707472422984,0.19747992442555984,7.173196389326182,0.003824367263844046,-1.3862447634029413
00019373_054.png,False,False,False,False,True,False,False,20.319522857666016,42.54443511393103,0.1779637659283347,7.092654125228307,0.0035893140013124065,-1.5289124172806758
00005185_000.png,False,False,False,False,True,False,False,20.309892654418945,38.55319557031336,0.14227487735174071,7.051072974094081,0.002261339211254997,-0.8778570081020386
00027098_000.png,True,False,False,False,True,False,False,20.179128646850586,16.45819683287229,0.2781944887737441,7.611552680013294,0.0008639903862636492,-0.057738499983324976
00008445_003.png,True,True,False,False,False,False,True,20.182613372802734,38.234431740699364,0.2880822264403156,7.380646436129945,0.0018365522609473967,-0.8600105837540507
00026806_000.png,False,True,True,False,True,False,True,20.229188919067383,33.26194041058872,0.3364849110337346,7.182523913579814,0.004184665467148063,-0.30875654079648535
00020644_000.png,True,True,True,True,False,False,True,20.037748336791992,39.67804937260345,0.2849843935723259,6.559071441728695,0.0012663605487241237,0.16762451430743505
00006138_010.png,False,False,False,True,True,False,True,20.32790184020996,44.78686354968315,0.31524518722416156,7.186239508136999,0.001127078174245604,-0.6336518894328349
00011379_029.png,False,False,True,False,True,False,True,20.096288681030273,23.577473374627715,0.28286080328396507,6.562966707848925,0.0006875127061674295,0.22953259794350986
00006836_008.png,True,False,False,False,True,False,True,20.284677505493164,36.05588474411044,0.33118033445559153,7.044420647438811,0.0014628089783153837,-0.3933326797207018
00003094_002.png,True,True,False,True,False,False,True,20.35096549987793,52.73255567218868,0.3201418687480365,7.128843114383091,0.0002427406099129143,-0.24493308962867613
00004906_000.png,True,True,False,True,False,False,True,20.171878814697266,39.71660522849626,0.31550694514887145,7.263349668520256,0.0012829321054007791,-0.4848912893149423
00008697_006.png,True,True,False,True,False,False,True,20.32767677307129,47.04453143922885,0.32498294773159575,7.022733040074615,0.0013445443649239622,-0.17555632383123507
00014963_000.png,True,True,False,True,False,False,True,20.22340965270996,44.653344995457445,0.30531419638426316,5.853449407620741,0.0004221201590412824,0.476065775006622
00015078_007.png,True,True,False,True,False,False,True,20.16879653930664,31.688136877317078,0.3207508158139828,6.51784092312338,0.0005286354570796367,0.1771062631473178
00013160_000.png,True,True,False,False,False,False,True,20.280099868774414,47.26738695187552,0.322551202261105,7.052023055290818,0.0014417331065944066,-0.5500962376634604
00007628_000.png,True,True,False,False,False,False,True,20.287500381469727,41.65865849154281,0.28353936210075786,7.419497522041797,0.0015559544767648746,-0.8027886424837377
00008082_000.png,False,True,False,False,False,False,True,20.19060707092285,39.53098660085081,0.2727434587278413,7.248586088551654,0.0013913412363247648,-1.0068217185389063
00001758_001.png,True,True,False,False,False,False,True,20.256540298461914,48.23353319090799,0.33669362327799757,7.007464456595672,0.0011440775532001676,-0.3662439016860359
00003060_000.png,True,False,False,True,True,False,False,20.552871704101562,78.93481839390981,0.325121688223629,4.886845630397665,0.0019409680980666242,0.8058596460152855
00027465_008.png,True,False,True,True,True,False,False,20.141584396362305,29.060233966694085,0.24704329416578552,6.559888796756068,0.0018944201918397006,-0.2536751525945852
00009984_001.png,False,True,False,False,True,False,False,20.316158294677734,38.349590750332226,0.23655314838520106,6.844629267274103,0.001437196686374203,-1.4148522612772099
00011351_030.png,True,True,False,True,False,False,False,20.041934967041016,26.625638464924776,0.21735369153726433,7.483539726247093,0.0036722910492234632,-0.6513513431624675
00017981_003.png,True,True,True,True,False,False,False,20.206523895263672,24.65334379204134,0.2233441060579109,7.66404926670422,0.0036070949351683025,-0.20622570035349266
00019219_007.png,True,True,False,True,False,False,False,20.27261734008789,27.493394272140648,0.21158735898993722,7.25833715339518,0.0026095920594309575,-1.3444122155267098
00007938_000.png,True,True,False,True,False,False,False,20.211626052856445,31.536840644321927,0.24713320162174643,7.571429768602118,0.002534610953511893,-0.8402358032747413
00020523_000.png,True,True,False,False,False,False,False,20.128774642944336,10.495777334903977,0.2391286712139625,7.790063263246729,0.001849953111053945,-0.29153960110095933
00006910_003.png,True,True,False,False,False,False,False,20.101768493652344,28.363605381529368,0.19617714218342694,7.483939614145002,0.0031742437839541874,-0.6084566777731238
00020172_000.png,True,True,True,False,False,False,False,20.11672592163086,10.476564189639902,0.25159619522873883,7.767317717605011,0.0010440851310131415,0.003445782698902192
00020524_012.png,True,True,False,False,False,False,False,20.183887481689453,8.609808756699493,0.2526312768699546,7.64982874239287,0.0011946915813037182,0.07765727706375378
00007230_000.png,True,True,False,False,False,False,False,20.165802001953125,27.76067014530517,0.21782562877486608,7.377743481838119,0.0034998989459458715,-0.9537485851935054
00026162_000.png,True,True,False,False,False,False,False,20.214948654174805,9.563646026690293,0.23803001352116593,7.744271085188465,0.0010909808972175135,-0.3535705903527752
00021480_000.png,True,True,False,False,False,False,False,20.216650009155273,14.084219805237097,0.2422223476245073,7.740145444544729,0.001297928103076282,-0.23995327887232315
00019096_000.png,True,True,False,False,False,False,False,20.19493293762207,13.84549042517105,0.25288881707220345,7.793008076263286,0.0010258690702766343,-0.3076628435507664
00006962_004.png,True,True,True,False,False,False,False,20.333219528198242,11.918993775471762,0.2540527732492086,7.771187570118029,0.0010278818198013872,-0.011253542082268251
00009751_000.png,True,True,False,False,False,False,False,20.109617233276367,32.54953916764745,0.19244902748047707,7.394576420164325,0.002529350984774098,-0.6868533184315021
00005101_004.png,True,True,False,False,False,False,False,20.18636131286621,12.614344639040354,0.24973007514519022,7.775182700690392,0.001254900976183006,-0.05148437173061104
00020911_000.png,True,True,False,False,False,False,False,20.17781639099121,11.746616061728417,0.2612408488940636,7.7610889069852735,0.0011797166030163555,-0.29599381753198833
00011874_004.png,True,True,False,False,False,False,False,20.070289611816406,26.71361014322676,0.20236035306940958,7.252585788733156,0.005207697557576656,-1.1722688952017164
00021572_022.png,True,True,False,False,False,False,False,20.262489318847656,15.330006501890892,0.28534865462485504,7.679290184338905,0.0012940501515544941,-0.28440058452695294
00008229_003.png,True,True,False,False,False,False,False,20.101640701293945,12.689533194915128,0.251835535027669,7.616363160182633,0.0013660015863684006,-0.019455322246840268
00020992_002.png,True,True,False,False,False,False,False,20.115726470947266,7.648565980219104,0.24258744737546448,7.748747269816329,0.0010585046339092515,0.004585856759123476
00017818_003.png,True,True,False,False,False,False,False,20.147672653198242,14.030051806627597,0.26586562689727156,7.604303297350923,0.0011565856198897675,-0.18299443918449626
00026349_009.png,True,True,True,False,False,False,False,20.167707443237305,12.042498730085498,0.26503715464672317,7.349128034174461,0.001589419500056827,-0.07925316284302744
00003343_003.png,True,True,False,False,False,False,False,20.175121307373047,27.11453358278115,0.19895435208826137,7.459727201557205,0.0029460341786556807,-0.8360144214639568
00010055_000.png,True,True,False,False,False,False,False,20.151012420654297,29.53494946904604,0.20287137318888743,7.385618160944356,0.002714589719064905,-0.817297246535466
00009608_013.png,False,False,True,True,True,False,False,20.208879470825195,37.80468167955107,0.25785921297836395,7.349602552848377,0.0024490925573062415,-0.22585293197465797
00017081_003.png,False,False,True,False,True,False,False,20.328182220458984,31.141936819280744,0.20881324713490004,7.16658556211249,0.0024984629322112265,-0.7301327044003322
00015606_025.png,False,False,True,True,True,False,False,20.087385177612305,38.72844793399119,0.3305459391615042,6.469409236386492,0.0024145599029351135,0.013995106079459769
00021420_015.png,False,False,True,False,True,False,False,20.173059463500977,22.749718453337408,0.21496477609266096,7.492657820985474,0.0024386762136155886,-0.5207904271039343
00021420_020.png,False,False,True,True,True,False,False,20.332496643066406,32.6252708212057,0.2391930975123071,7.237382968552162,0.0021721557199916404,-0.1491812980811169
00006271_013.png,False,False,True,False,True,False,False,20.29275894165039,30.98108327036229,0.1734320562873479,7.3244840491644405,0.0015692322919453067,-0.7870556247107354
00030573_012.png,True,False,True,True,True,False,False,20.105077743530273,22.397433710541662,0.1793671951774436,7.423455884735055,0.0032054588026316443,-0.044103188871016955
00005573_003.png,False,False,True,True,True,False,False,20.261863708496094,54.95611711555259,0.3007938856828127,6.115375944006296,0.0010347166138399292,0.07599944473817796
00017852_039.png,True,False,True,True,True,False,False,20.181039810180664,20.392300111469666,0.22609717319042513,7.673242571684159,0.0030327753969340695,-0.27785086603742915
00014956_027.png,True,True,True,True,False,False,False,20.208391189575195,24.288154815134902,0.2695685834882102,7.415236633633642,0.001938056688252808,-0.2997279896950635
00021035_005.png,True,False,True,True,True,False,False,19.919174194335938,17.47651370921514,0.17145820534457476,7.317257792346522,0.002389086727110091,-0.2305128231823176
00015606_024.png,False,False,True,True,True,False,False,20.40260887145996,45.127569489739216,0.25957112742564664,6.647696356284505,0.0018009380915030688,-0.431827632282804
00022470_010.png,True,False,True,True,True,False,False,20.116830825805664,13.495564606442457,0.2076451023609343,7.353639978166958,0.0036318954102952704,-1.028109262770274
00006271_100.png,False,False,True,True,True,False,False,20.28098487854004,25.28015485294665,0.21914346631687986,7.471317033757538,0.001553696452933374,-0.8207940952807992
00021035_019.png,True,False,True,True,True,False,False,20.10133171081543,22.013211230415635,0.19219376632255591,7.29574048571931,0.003149665457519897,-0.30707665978504456
00018921_023.png,False,False,True,False,True,False,False,20.1970272064209,29.526981315416123,0.21445274254505978,7.15799577924935,0.0017559340944379755,-0.8724815460243464
00014004_033.png,True,False,True,True,True,False,False,20.156734466552734,18.00746365108418,0.2301352651192417,7.605189099279989,0.003479486355226248,-0.2787590629975334
00013615_057.png,True,False,True,True,True,False,False,20.301715850830078,30.138019607206587,0.24525907108091738,7.562063391924569,0.002272311265137395,-0.2826483040649322
00020458_020.png,False,False,True,False,True,False,False,20.04576873779297,15.307510934976307,0.23431569887841938,7.722000919881044,0.0034431243705376853,-0.2623452406917674
00020349_008.png,False,False,True,True,True,False,False,20.282817840576172,21.817738208835834,0.2751753159740343,7.494619050819243,0.0020759592403655183,-0.2922940928678923
00012834_115.png,False,False,True,False,True,False,False,20.192148208618164,34.90118029236302,0.23876064634112898,7.340545429951892,0.002358538759282617,-0.0741729854549094
00015606_053.png,True,False,True,True,True,False,False,20.143688201904297,23.75035049488244,0.23992277984713983,7.455225049861147,0.0029154838194661147,-0.39221869368084594
00025958_004.png,True,False,True,True,True,False,False,20.382488250732422,33.41612347839211,0.2792832693406414,7.137738663046674,0.0028917291689875826,-0.46024694609432304
00013111_090.png,True,True,True,True,False,False,False,20.141738891601562,16.16607601339794,0.269408882183243,7.604009750289511,0.000730770475664622,0.07254817229370816
00006695_001.png,True,False,True,True,True,False,False,21.045780181884766,66.04277525210065,0.0468944920182582,5.362494285809518,0.0010406680891917432,-1.69239064774724
00015671_000.png,True,True,False,False,False,False,False,20.131088256835938,27.816885842455207,0.21121550490277577,7.362334414654401,0.00282911536116749,-0.8446008851095808
00015911_009.png,True,True,True,False,False,False,False,20.333026885986328,30.90439735938591,0.1928417624971136,7.26678772735804,0.004156805477750812,-1.3368542163497246
00005717_003.png,True,True,True,False,False,False,False,20.246206283569336,31.156054209239954,0.15615724305747591,7.191900388109432,0.001998890362874957,-0.7047981741564124
00022504_000.png,True,True,False,False,False,False,False,20.154104232788086,16.145354931299806,0.26111833830254483,7.734455588207366,0.0015627920373593844,-0.4079144961707154
00009813_005.png,True,True,False,False,False,False,False,20.16070556640625,30.95060677185822,0.2380412323375031,7.1882053742499545,0.00303524661412918,-1.3184870245351117
00019256_000.png,True,True,False,False,False,False,False,20.151819229125977,24.40177316047422,0.2477999128661653,6.727191152722413,0.000766327560580114,0.5340722258344095
00012942_004.png,False,True,True,False,False,False,False,20.3842716217041,24.422934561646542,0.17687093058851489,7.381485529847539,0.004174873086057914,-0.5777341714490788
00019390_003.png,False,True,True,False,False,False,False,20.481775283813477,36.628587548833565,0.19446350400149398,6.947383347905581,0.0018673444686780121,-0.9403990069999225
00016490_000.png,False,True,True,False,False,False,False,20.192161560058594,33.9870945804748,0.20988307481550278,7.220117999651392,0.0034898113248715726,-1.2788095456726696
00009576_000.png,False,True,False,False,False,False,False,20.446321487426758,41.91061051052938,0.1730254051132399,7.064265852075497,0.002190152959557962,-1.5343491298513021
00008005_001.png,False,True,True,True,False,False,False,20.24549102783203,28.11941423572236,0.25972520010132405,7.508917650300801,0.0016496686510968873,-0.7769686848102922
00003406_003.png,False,False,True,False,True,False,False,20.805551528930664,60.40418883983213,0.0458747602223378,5.3380397690670405,0.0014465846294474498,-1.4777160242579748
00016399_015.png,False,False,True,False,True,False,False,20.26551628112793,31.695749378968884,0.18660221614795106,7.320001659722602,0.0016539143949937372,-0.6707631870999887
00016009_041.png,False,False,True,False,True,False,False,20.329370498657227,32.477527964370296,0.19843885489220806,7.164765122084531,0.0013823513242428966,-0.9339711913526502
