path,avg_anomaly_score,times_flagged_out_of_seeds,sub_category,details
/work/1mxray/Xray/datasets/Padchest/59729970015444691168783868418625922644_lgepia.png,-0.14233977915570384,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 2.5%, Black: 2.4%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012487858717522009235100158229_00-003-109.png,-0.14206940145380598,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.3%, Black: 6.9%)"
/work/1mxray/Xray/datasets/Padchest/135581089014667572149079125467503561158_abuebp.png,-0.1412355910957983,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 3.8%, Black: 2.2%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient17276/study1/view1_frontal.jpg,-0.14105123783381723,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.7%, Black: 5.4%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013829543166512013316190544819_02-106-059.png,-0.14078845548780772,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 4.0%, Black: 5.8%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012487858717522009243164835917_00-006-034.png,-0.14068792463544877,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.7%, Black: 4.0%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012373310883942009110104849157_00-067-154.png,-0.14049543331857384,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.2%, Black: 6.0%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p12/p12179520/s51319962/f28ec47c-0bcb198a-3df9454e-19456bd4-229e7bc7.jpg,-0.1403173461637326,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.9%, Black: 5.7%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient26527/study1/view1_frontal.jpg,-0.14009542080333015,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.0%, Black: 4.1%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient06987/study8/view1_frontal.jpg,-0.13891791217650296,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 10.0%, Black: 5.2%)"
/work/1mxray/Image_truncated_cleaned/work_1mxray_Xray_datasets_ChestXpert_CheXpert-v1.0_train_patient02724_study1_view1_frontal.jpg,-0.13887222153428092,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.4%, Black: 6.4%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013217898866992012017130820056_01-047-064.png,-0.1388326097507574,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 8.7%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p11/p11585485/s56139937/66efafc1-4fe58606-0756f0ce-dce80e65-b5316919.jpg,-0.13860903642288835,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.2%, Black: 5.5%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013076187734852011266104827763_00-135-093.png,-0.13856095340551988,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 1.0%, Black: 4.2%)"
/work/1mxray/Image_truncated_cleaned/work_1mxray_Xray_datasets_MIMIC_physionet.org_files_mimic-cxr-jpg_2.1.0_files_p12_p12996303_s57377412_cddda483-184e922d-c2a98a4d-0ce0ec78-9e32cf74.jpg,-0.13844193621113166,1,CORRUPTED_OR_MISSING,File not found
/work/1mxray/Xray/datasets/Padchest/216840111366964012373310883942009118150534265_00-070-081.png,-0.13842783771926337,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 1.5%, Black: 7.4%)"
/work/1mxray/Xray/datasets/Padchest/78891511765746124036765563784972855499_3rsn34.png,-0.13825208900853392,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.8%, Black: 1.5%)"
/work/1mxray/Xray/datasets/Padchest/116180711213260542352520199363200181318_twebel.png,-0.13824154546600564,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 27.5%, Black: 2.5%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient33240/study1/view1_frontal.jpg,-0.13745632523575635,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.2%, Black: 5.4%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient17678/study12/view1_lateral.jpg,-0.1372887998993706,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.2%, Black: 4.3%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient16133/study3/view2_frontal.jpg,-0.13718248334717076,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.0%, Black: 5.5%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient07732/study4/view2_frontal.jpg,-0.13691585141402718,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.0%, Black: 5.0%)"
/work/1mxray/Xray/datasets/CXR8/00005550_000.png,-0.1364712248948018,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 0.6%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p16/p16290929/s59071675/cd4ec39b-3c33ec43-22dd2810-6c0c557b-b766eda5.jpg,-0.1364171476532997,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.9%, Black: 5.6%)"
/work/1mxray/Xray/datasets/Padchest/2978455638381193410412959441330605978_xvjw27.png,-0.13617908328453832,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 1.6%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient49393/study1/view1_frontal.jpg,-0.13606224497262642,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.2%, Black: 5.3%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012283393834152009027110107916_00-007-117.png,-0.13600981746314278,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 6.2%)"
/work/1mxray/Image_truncated_cleaned/work_1mxray_Xray_datasets_MIMIC_physionet.org_files_mimic-cxr-jpg_2.1.0_files_p18_p18268241_s56221290_c7cc89fb-b5812aba-891ebe87-0ebc1ee5-cbb2846d.jpg,-0.13570141324893314,1,CORRUPTED_OR_MISSING,File not found
/work/1mxray/Xray/datasets/Padchest/101109437565711874365123632416225438887_e06zec.png,-0.13562948664678665,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 3.6%, Black: 2.3%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p17/p17615451/s50365908/6ae8f7e3-0c738ac4-fdcf49d1-2f356c1f-a0ab6c93.jpg,-0.1353211632586312,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.8%, Black: 8.9%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p18/p18299037/s52340653/16bad117-0e55a0d2-a4dc6913-d7e5dca6-d71c6a3d.jpg,-0.13495960962879916,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.1%, Black: 6.6%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient02667/study5/view1_frontal.jpg,-0.13486128730588653,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.3%, Black: 5.2%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient08690/study1/view1_frontal.jpg,-0.13459765355897713,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.4%, Black: 5.4%)"
/work/1mxray/Image_truncated_cleaned/work_1mxray_Xray_datasets_Padchest_272403169985543045410650984038719712699_fzzksw.png,-0.1345027257874296,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 1.1%, Black: 0.0%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p15/p15364790/s51239681/e7180b50-5e07d8f5-bfefe71c-09d69e9e-ca6cf964.jpg,-0.13446702785913145,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.2%, Black: 6.1%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p12/p12054589/s50940317/b3e36fa7-96df4a21-a809b00e-827fe71e-87a43e00.jpg,-0.1344376062983731,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.9%, Black: 5.5%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012487858717522009252165924137_00-019-022.png,-0.13441006501924813,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.8%, Black: 10.4%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013829543166512013315082527462_02-114-163.png,-0.1340930587484539,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 1.0%, Black: 1.1%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient23678/study1/view2_frontal.jpg,-0.13398424357729855,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.6%, Black: 5.4%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient16447/study10/view1_frontal.jpg,-0.13391157084349303,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.4%, Black: 5.4%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient21995/study1/view2_frontal.jpg,-0.13378575890236877,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.3%, Black: 5.1%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p13/p13933674/s56222862/e723c22e-5317d7ce-7b3c01c6-3cc15c89-eb4ba1b4.jpg,-0.13377956351599252,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.1%, Black: 6.3%)"
/work/1mxray/Image_truncated_cleaned/work_1mxray_Xray_datasets_CXR8_00019665_001.png,-0.13353659756946967,1,CORRUPTED_OR_MISSING,File not found
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p15/p15605951/s51669459/8d72dc88-c7891d18-4595c6a6-dbeaee81-76d031d3.jpg,-0.13350784979575703,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.9%, Black: 6.5%)"
/work/1mxray/Xray/datasets/CXR8/00004594_001.png,-0.13347038859423,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 0.8%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013829543166512013318193654878_02-110-051.png,-0.13345977341301318,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 2.6%)"
/work/1mxray/Image_truncated_cleaned/work_1mxray_Xray_datasets_Padchest_12752243479320242618635_01-189-055.png,-0.13335059660823445,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 4.4%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p12/p12996303/s54706096/6d2b70cd-7ed69e09-24e2b846-4d1cc3fb-14246971.jpg,-0.13305966644643452,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.3%, Black: 6.4%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient07666/study3/view2_frontal.jpg,-0.13301686197847207,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.1%, Black: 5.4%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012373310883942009145114005789_00-036-015.png,-0.1328859752121302,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 6.8%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p15/p15175429/s55378982/5183d8f2-037c0940-425a654b-f4d3338b-c25a494a.jpg,-0.13287321221053183,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.0%, Black: 5.7%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012373310883942009145184218070_00-036-066.png,-0.13256573943971062,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 2.5%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712010040102321336_03-170-061.png,-0.13254654994875026,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.5%, Black: 3.1%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012487858717522009244214314883_00-019-058.png,-0.13246372536818984,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.5%, Black: 2.6%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013395900950222012167164308198_01-139-035.png,-0.1323282604130005,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 9.6%)"
/work/1mxray/Image_truncated_cleaned/work_1mxray_Xray_datasets_ChestXpert_CheXpert-v1.0_train_patient08248_study1_view2_frontal.jpg,-0.1323064554547576,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 10.1%, Black: 5.3%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712010097090006999_03-177-012.png,-0.13229320098220643,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.6%, Black: 3.8%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p18/p18021108/s57979085/0ee32ded-04f19c9b-88fb3e1d-d69276dd-f5ce48ce.jpg,-0.1321622834965952,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.0%, Black: 5.7%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p12/p12002163/s50324394/9bd4b6c8-be7505d6-bcbcc047-fb55368f-c47970ca.jpg,-0.13198481901965087,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.2%, Black: 5.6%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient06987/study8/view2_frontal.jpg,-0.1318820014027472,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 12.0%, Black: 5.3%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient39969/study4/view1_frontal.jpg,-0.13183381647908343,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.2%, Black: 5.3%)"
/work/1mxray/Image_truncated_cleaned/work_1mxray_Xray_datasets_MIMIC_physionet.org_files_mimic-cxr-jpg_2.1.0_files_p15_p15773840_s56392954_90f03434-ed39b635-5163684f-cd9c8278-961d97a4.jpg,-0.13149371049069036,1,CORRUPTED_OR_MISSING,File not found
/work/1mxray/Xray/datasets/Padchest/216840111366964013217898866992011356122716094_01-009-083.png,-0.13141493529591597,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.3%, Black: 0.7%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p19/p19151064/s59124489/db7f811c-05998bff-7e65a099-c998d192-56356c68.jpg,-0.13135990697581135,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.9%, Black: 6.0%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012339356563862009062120809732_00-048-054.png,-0.13130665587805168,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 2.1%, Black: 4.7%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient06316/study6/view1_frontal.jpg,-0.13129333368120888,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.2%, Black: 5.1%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012487858717522009258092836786_00-020-091.png,-0.13118877587007227,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.2%, Black: 7.0%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p15/p15605951/s51086496/779afa06-d84f4ed0-67a9d4f3-fa3b1dfd-a3f9ac1c.jpg,-0.13115855908582152,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.6%, Black: 5.0%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p14/p14610106/s57176255/772fbbfd-1986dac9-b1085b78-6bd8e606-29913a61.jpg,-0.1311116744064098,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.0%, Black: 5.5%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p14/p14576709/s51091875/a9938508-20a9f772-eb20c26a-337f3be8-860e207b.jpg,-0.13110873085633123,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.3%, Black: 6.2%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p11/p11970980/s56029939/5c8718ee-8e74d414-e670bffa-dc91de18-b4fbdb1c.jpg,-0.1310002656682192,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.6%, Black: 5.5%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p18/p18271325/s51715967/5609b9d3-cb7cd47e-800ad832-c1ca6568-51842617.jpg,-0.13091528404522668,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.9%, Black: 5.8%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012558082906712010096104533664_03-182-080.png,-0.13087064229028023,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 4.0%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p15/p15258741/s50776108/71b4bbe2-9dd3f50d-89508662-5ea7e334-0e958af8.jpg,-0.13078094933710516,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.9%, Black: 5.9%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p13/p13140362/s51769049/52b0f72e-c238182d-9eed064f-4eac813b-c02b0233.jpg,-0.13076543974566845,1,MOSTLY_WHITE,92.5% white (Absolute)
/work/1mxray/Image_truncated_cleaned/work_1mxray_Xray_datasets_MIMIC_physionet.org_files_mimic-cxr-jpg_2.1.0_files_p16_p16747090_s58085415_32814ff4-001d5935-143df0f5-dc4793a8-72fcde54.jpg,-0.13074694711466195,1,CORRUPTED_OR_MISSING,File not found
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p13/p13642689/s53862424/615f0507-dc25cae8-d2ad91e3-0fec5efa-65621980.jpg,-0.13071098335109899,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.1%, Black: 5.6%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012373310883942009152024611658_00-093-145.png,-0.1306416537047218,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 1.0%, Black: 7.4%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient18235/study1/view1_frontal.jpg,-0.13062412385687094,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.4%, Black: 5.2%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012487858717522009250193709881_00-019-068.png,-0.13044365066553987,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 1.2%, Black: 2.0%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient11748/study5/view1_frontal.jpg,-0.13031671869902695,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.9%, Black: 5.3%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012819207061112010301095346361_03-191-122.png,-0.13001616525784332,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.6%, Black: 4.0%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient33374/study17/view2_frontal.jpg,-0.129962708227653,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.3%, Black: 5.4%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p14/p14108343/s52517209/bf7a22d5-fbe2da52-e7a3e9c9-11c82bf8-420583cb.jpg,-0.1298758847439383,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.4%, Black: 5.4%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012373310883942009144120623640_00-034-101.png,-0.1298363871727657,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 1.1%, Black: 3.0%)"
/work/1mxray/Xray/datasets/Padchest/223595947787438548539083171364244100936_r1ahja.png,-0.12980214639500787,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.5%, Black: 5.7%)"
/work/1mxray/Image_truncated_cleaned/work_1mxray_Xray_datasets_MIMIC_physionet.org_files_mimic-cxr-jpg_2.1.0_files_p13_p13624277_s53236403_200c3c86-1e7543f7-321dd1b9-3e9ae101-ca04f161.jpg,-0.12958390089638083,1,CORRUPTED_OR_MISSING,File not found
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient18235/study1/view2_frontal.jpg,-0.12949194069863845,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 8.1%, Black: 5.5%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964012373310883942009120161228731_00-066-136.png,-0.12935134008306493,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.4%, Black: 5.0%)"
/work/1mxray/Xray/datasets/Padchest/294619918234278001211169204188345903218_ymik46.png,-0.1293506965967841,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 12.2%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013274515230432012031190643557_01-050-180.png,-0.12926618222169306,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.2%, Black: 8.3%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p17/p17551659/s53612411/3cdc0b0b-302c265f-0d7f4f8f-be24c62d-f2f44b01.jpg,-0.12917346393143747,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 9.0%, Black: 5.9%)"
/work/1mxray/Image_truncated_cleaned/work_1mxray_Xray_datasets_MIMIC_physionet.org_files_mimic-cxr-jpg_2.1.0_files_p16_p16939016_s56503991_cc54daeb-80f0b3dd-d71f762d-8de2c252-ab9999c8.jpg,-0.1291290956547414,1,CORRUPTED_OR_MISSING,File not found
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p10/p10899225/s55106539/2d2b3585-ce875aab-d0cc5062-169cb31e-0da3767b.jpg,-0.1291128590343703,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.7%, Black: 9.2%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p13/p13452138/s58804348/3fc241d6-5cb10fa4-62b40cc8-0aed0c7b-5c7e61dc.jpg,-0.12885629427364376,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.6%, Black: 7.3%)"
/work/1mxray/Xray/datasets/ChestXpert/CheXpert-v1.0/train/patient43555/study1/view1_frontal.jpg,-0.12883238621161563,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 9.8%, Black: 5.4%)"
/work/1mxray/Xray/datasets/Padchest/213459599516398806477958267486351149387_gla0a9.png,-0.12880704110698515,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 3.2%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p15/p15007435/s58743983/237c37e5-900867fc-bf37c986-47e19757-9de0be95.jpg,-0.12877061249698218,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.9%, Black: 5.8%)"
/work/1mxray/Xray/datasets/MIMIC/physionet.org/files/mimic-cxr-jpg/2.1.0/files/p18/p18198933/s50462545/8ededc17-02bc89d3-aa6452b6-c7205279-9f8e0b71.jpg,-0.128708457585058,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 7.7%, Black: 8.7%)"
/work/1mxray/Xray/datasets/CXR8/00002720_002.png,-0.1286626177334591,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.1%, Black: 4.3%)"
/work/1mxray/Xray/datasets/Padchest/216840111366964013829543166512013344111251847_02-095-010.png,-0.1286514153038527,1,STRUCTURAL_CUT_ANOMALY,"Cut/Outlier (White: 0.0%, Black: 2.6%)"
